,NDB_No,Shrt_Desc,nutri_values,nutri_scores,nutri_scores_uri
6604,http://idea.rpi.edu/heals/kb/usda#21005,"BREAKFAST ITEMS,BISCUIT W/EGG&SAUSAGE",11,d,https://w3id.org/um/ken4256/nutriscore/d
6605,http://idea.rpi.edu/heals/kb/usda#21006,"FAST FOODS,BISCUIT W/ EGG & STEAK",9,c,https://w3id.org/um/ken4256/nutriscore/c
6606,http://idea.rpi.edu/heals/kb/usda#21007,"FAST FOODS,BISCUIT,W/EGG,CHS,&BACON",12,d,https://w3id.org/um/ken4256/nutriscore/d
6607,http://idea.rpi.edu/heals/kb/usda#21008,"FAST FOODS,BISCUIT,W/HAM",19,e,https://w3id.org/um/ken4256/nutriscore/e
6608,http://idea.rpi.edu/heals/kb/usda#21009,"FAST FOODS,BISCUIT,W/SAUSAGE",15,d,https://w3id.org/um/ken4256/nutriscore/d
6609,http://idea.rpi.edu/heals/kb/usda#21011,"FAST FOODS,CROISSANT,W/EGG&CHS",12,d,https://w3id.org/um/ken4256/nutriscore/d
6610,http://idea.rpi.edu/heals/kb/usda#21012,"FAST FOODS,CROISSANT,W/EGG,CHS,&BACON",15,d,https://w3id.org/um/ken4256/nutriscore/d
6611,http://idea.rpi.edu/heals/kb/usda#21013,"FAST FOODS,CROISSANT,W/EGG,CHS,&HAM",15,d,https://w3id.org/um/ken4256/nutriscore/d
6612,http://idea.rpi.edu/heals/kb/usda#21014,"FAST FOODS,CROISSANT,W/EGG,CHS,&SAUSAGE",11,d,https://w3id.org/um/ken4256/nutriscore/d
6613,http://idea.rpi.edu/heals/kb/usda#21018,"FAST FOODS,EGG,SCRAMBLED",5,c,https://w3id.org/um/ken4256/nutriscore/c
6614,http://idea.rpi.edu/heals/kb/usda#21019,"FAST FOODS,ENG MUFFIN,W/BUTTER",8,c,https://w3id.org/um/ken4256/nutriscore/c
6615,http://idea.rpi.edu/heals/kb/usda#21020,"FAST FOODS,ENG MUFFIN,W/CHS&SAUSAGE",14,d,https://w3id.org/um/ken4256/nutriscore/d
6616,http://idea.rpi.edu/heals/kb/usda#21021,"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&CANADIAN BACON",6,c,https://w3id.org/um/ken4256/nutriscore/c
6617,http://idea.rpi.edu/heals/kb/usda#21022,"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&SAUSAGE",10,c,https://w3id.org/um/ken4256/nutriscore/c
6618,http://idea.rpi.edu/heals/kb/usda#21023,"FAST FOODS,FRENCH TOAST W/ BUTTER",8,c,https://w3id.org/um/ken4256/nutriscore/c
6619,http://idea.rpi.edu/heals/kb/usda#21024,"FAST FOODS,FRENCH TOAST STKS",9,c,https://w3id.org/um/ken4256/nutriscore/c
6620,http://idea.rpi.edu/heals/kb/usda#21026,"FAST FOODS,POTATOES,HASH BROWNS,RND PIECES OR PATTY",8,c,https://w3id.org/um/ken4256/nutriscore/c
6621,http://idea.rpi.edu/heals/kb/usda#21027,"FAST FOODS,BROWNIE",10,c,https://w3id.org/um/ken4256/nutriscore/c
6622,http://idea.rpi.edu/heals/kb/usda#21028,"FAST FOODS,VANILLA,LT,SOFT-SERVE ICE CRM,W/ CONE",6,c,https://w3id.org/um/ken4256/nutriscore/c
6623,http://idea.rpi.edu/heals/kb/usda#21029,"FAST FOODS,COOKIES,ANIMAL CRACKERS",11,d,https://w3id.org/um/ken4256/nutriscore/d
6624,http://idea.rpi.edu/heals/kb/usda#21030,"FAST FOODS,COOKIES,CHOC CHIP",14,d,https://w3id.org/um/ken4256/nutriscore/d
6625,http://idea.rpi.edu/heals/kb/usda#21032,"FAST FOODS,SUNDAE,CARAMEL",3,c,https://w3id.org/um/ken4256/nutriscore/c
6626,http://idea.rpi.edu/heals/kb/usda#21033,"FAST FOODS,SUNDAE,HOT FUDGE",4,c,https://w3id.org/um/ken4256/nutriscore/c
6627,http://idea.rpi.edu/heals/kb/usda#21034,"FAST FOODS,SUNDAE,STRAWBERRY",2,b,https://w3id.org/um/ken4256/nutriscore/b
6628,http://idea.rpi.edu/heals/kb/usda#21035,"FAST FOODS,CHICK,BREADED&FRIED,DK MEAT (DRUMSTK OR THIGH)",7,c,https://w3id.org/um/ken4256/nutriscore/c
6629,http://idea.rpi.edu/heals/kb/usda#21036,"FAST FOODS,CHICK,BREADED&FRIED,LT MEAT (BREAST OR WING)",8,c,https://w3id.org/um/ken4256/nutriscore/c
6630,http://idea.rpi.edu/heals/kb/usda#21042,"FAST FOODS,CHILI CON CARNE",1,b,https://w3id.org/um/ken4256/nutriscore/b
6631,http://idea.rpi.edu/heals/kb/usda#21043,"FAST FOODS,CLAMS,BREADED&FRIED",12,d,https://w3id.org/um/ken4256/nutriscore/d
6632,http://idea.rpi.edu/heals/kb/usda#21046,"ENTREES,CRAB CAKE",10,c,https://w3id.org/um/ken4256/nutriscore/c
6633,http://idea.rpi.edu/heals/kb/usda#21047,"ENTREES,FISH FILLET,BATTERED OR BREADED,&FRIED",4,c,https://w3id.org/um/ken4256/nutriscore/c
6634,http://idea.rpi.edu/heals/kb/usda#21048,"FAST FOODS,OYSTERS,BATTERED OR BREADED,&FRIED",6,c,https://w3id.org/um/ken4256/nutriscore/c
6635,http://idea.rpi.edu/heals/kb/usda#21052,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG",0,b,https://w3id.org/um/ken4256/nutriscore/b
6636,http://idea.rpi.edu/heals/kb/usda#21053,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHS&EGG",-1,a,https://w3id.org/um/ken4256/nutriscore/a
6637,http://idea.rpi.edu/heals/kb/usda#21054,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHICK",-3,a,https://w3id.org/um/ken4256/nutriscore/a
6638,http://idea.rpi.edu/heals/kb/usda#21055,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/PASTA&SEAFOOD",3,c,https://w3id.org/um/ken4256/nutriscore/c
6639,http://idea.rpi.edu/heals/kb/usda#21056,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/SHRIMP",-1,a,https://w3id.org/um/ken4256/nutriscore/a
6640,http://idea.rpi.edu/heals/kb/usda#21057,"FAST FOODS,SALAD,VEG TOSSED,WO/DRSNG,W/TURKEY,HAM&CHS",1,b,https://w3id.org/um/ken4256/nutriscore/b
6641,http://idea.rpi.edu/heals/kb/usda#21058,"FAST FOODS,SCALLOPS,BREADED&FRIED",8,c,https://w3id.org/um/ken4256/nutriscore/c
6642,http://idea.rpi.edu/heals/kb/usda#21059,"FAST FOODS,SHRIMP,BREADED&FRIED",11,d,https://w3id.org/um/ken4256/nutriscore/d
6643,http://idea.rpi.edu/heals/kb/usda#21060,"FAST FOODS,BURRITO,W/BNS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6644,http://idea.rpi.edu/heals/kb/usda#21061,"FAST FOODS,BURRITO,W/BNS&CHS",2,b,https://w3id.org/um/ken4256/nutriscore/b
6645,http://idea.rpi.edu/heals/kb/usda#21062,"FAST FOODS,BURRITO,W/BNS&CHILI PEPPERS",5,c,https://w3id.org/um/ken4256/nutriscore/c
6646,http://idea.rpi.edu/heals/kb/usda#21063,"FAST FOODS,BURRITO,W/ BNS & BF",2,b,https://w3id.org/um/ken4256/nutriscore/b
6647,http://idea.rpi.edu/heals/kb/usda#21064,"FAST FOODS,BURRITO,W/BNS,CHS,&BF",2,b,https://w3id.org/um/ken4256/nutriscore/b
6648,http://idea.rpi.edu/heals/kb/usda#21065,"FAST FOODS,BURRITO,W/BNS,CHS,&CHILI PEPPERS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6649,http://idea.rpi.edu/heals/kb/usda#21066,"FAST FOODS,BURRITO,W/BF",8,c,https://w3id.org/um/ken4256/nutriscore/c
6650,http://idea.rpi.edu/heals/kb/usda#21067,"FAST FOODS,BURRITO,W/BF&CHILI PEPPERS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6651,http://idea.rpi.edu/heals/kb/usda#21068,"FAST FOODS,BURRITO,W/BF,CHS,&CHILI PEPPERS",7,c,https://w3id.org/um/ken4256/nutriscore/c
6652,http://idea.rpi.edu/heals/kb/usda#21069,"FAST FOODS,BURRITO,W/FRUIT (APPL OR CHERRY)",10,c,https://w3id.org/um/ken4256/nutriscore/c
6653,http://idea.rpi.edu/heals/kb/usda#21070,"FAST FOODS,CHIMICHANGA,W/BF",7,c,https://w3id.org/um/ken4256/nutriscore/c
6654,http://idea.rpi.edu/heals/kb/usda#21071,"FAST FOODS,CHIMICHANGA,W/BF&CHS",9,c,https://w3id.org/um/ken4256/nutriscore/c
6655,http://idea.rpi.edu/heals/kb/usda#21072,"FAST FOODS,CHIMICHANGA,W/BF&RED CHILI PEPPERS",7,c,https://w3id.org/um/ken4256/nutriscore/c
6656,http://idea.rpi.edu/heals/kb/usda#21073,"FAST FOODS,CHIMICHANGA,W/BF,CHS,&RED CHILI PEPPERS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6657,http://idea.rpi.edu/heals/kb/usda#21074,"FAST FOODS,ENCHILADA,W/CHS",10,c,https://w3id.org/um/ken4256/nutriscore/c
6658,http://idea.rpi.edu/heals/kb/usda#21075,"FAST FOODS,ENCHILADA,W/CHS&BF",10,c,https://w3id.org/um/ken4256/nutriscore/c
6659,http://idea.rpi.edu/heals/kb/usda#21076,"FAST FOODS,ENCHIRITO,W/CHS,BF,&BNS",8,c,https://w3id.org/um/ken4256/nutriscore/c
6660,http://idea.rpi.edu/heals/kb/usda#21077,"FAST FOODS,FRIJOLES W/CHS",4,c,https://w3id.org/um/ken4256/nutriscore/c
6661,http://idea.rpi.edu/heals/kb/usda#21078,"FAST FOODS,NACHOS,W/CHS",4,c,https://w3id.org/um/ken4256/nutriscore/c
6662,http://idea.rpi.edu/heals/kb/usda#21080,"FAST FOODS,NACHOS,W/ CHS,BNS,GROUND BF,& TOMATOES",1,b,https://w3id.org/um/ken4256/nutriscore/b
6663,http://idea.rpi.edu/heals/kb/usda#21082,"FAST FOODS,TACO W/ BF,CHS & LETTUCE,HARD SHELL",1,b,https://w3id.org/um/ken4256/nutriscore/b
6664,http://idea.rpi.edu/heals/kb/usda#21083,"FAST FOODS,TACO SALAD",4,c,https://w3id.org/um/ken4256/nutriscore/c
6665,http://idea.rpi.edu/heals/kb/usda#21084,"FAST FOODS,TACO SALAD W/CHILI CON CARNE",2,b,https://w3id.org/um/ken4256/nutriscore/b
6666,http://idea.rpi.edu/heals/kb/usda#21085,"FAST FOODS,TOSTADA,W/BNS&CHS",4,c,https://w3id.org/um/ken4256/nutriscore/c
6667,http://idea.rpi.edu/heals/kb/usda#21086,"FAST FOODS,TOSTADA,W/BNS,BF,&CHS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6668,http://idea.rpi.edu/heals/kb/usda#21087,"FAST FOODS,TOSTADA,W/BF&CHS",9,c,https://w3id.org/um/ken4256/nutriscore/c
6669,http://idea.rpi.edu/heals/kb/usda#21088,TOSTADA WITH GUACAMOLE,5,c,https://w3id.org/um/ken4256/nutriscore/c
6670,http://idea.rpi.edu/heals/kb/usda#21089,"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY; PLN",8,c,https://w3id.org/um/ken4256/nutriscore/c
6671,http://idea.rpi.edu/heals/kb/usda#21090,"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT",9,c,https://w3id.org/um/ken4256/nutriscore/c
6672,http://idea.rpi.edu/heals/kb/usda#21091,"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT & VEG",9,c,https://w3id.org/um/ken4256/nutriscore/c
6673,http://idea.rpi.edu/heals/kb/usda#21092,"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; PLN",11,d,https://w3id.org/um/ken4256/nutriscore/d
6674,http://idea.rpi.edu/heals/kb/usda#21093,"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY,W/ CONDMNT & VEG",10,c,https://w3id.org/um/ken4256/nutriscore/c
6675,http://idea.rpi.edu/heals/kb/usda#21094,"FAST FOODS,CHEESEBURGER,DOUBLE,REG PATTY & BUN,W/ CONDMNT",9,c,https://w3id.org/um/ken4256/nutriscore/c
6676,http://idea.rpi.edu/heals/kb/usda#21095,"FAST FOODS,CHSEBURGER; DBLE,REG,PATTY & BN; W/ CONDMNT & VEG",7,c,https://w3id.org/um/ken4256/nutriscore/c
6677,http://idea.rpi.edu/heals/kb/usda#21096,"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; PLN",9,c,https://w3id.org/um/ken4256/nutriscore/c
6678,http://idea.rpi.edu/heals/kb/usda#21097,"FAST FOODS,CHESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & BACON",11,d,https://w3id.org/um/ken4256/nutriscore/d
6679,http://idea.rpi.edu/heals/kb/usda#21098,"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",3,c,https://w3id.org/um/ken4256/nutriscore/c
6680,http://idea.rpi.edu/heals/kb/usda#21099,"FAST FOODS,CHSBURGER; SINGLE,LRG PATTY; W/ CONDMNT,VEG & HAM",13,d,https://w3id.org/um/ken4256/nutriscore/d
6681,http://idea.rpi.edu/heals/kb/usda#21100,"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY,W/ CONDMNT & VEG",8,c,https://w3id.org/um/ken4256/nutriscore/c
6682,http://idea.rpi.edu/heals/kb/usda#21101,"FAST FOODS,CHEESEBURGER; TRIPLE,REG PATTY; PLN",13,d,https://w3id.org/um/ken4256/nutriscore/d
6683,http://idea.rpi.edu/heals/kb/usda#21102,"FAST FOODS,CHICK FILLET SNDWCH,PLN",7,c,https://w3id.org/um/ken4256/nutriscore/c
6684,http://idea.rpi.edu/heals/kb/usda#21104,"FAST FOODS,EGG&CHS SNDWCH",7,c,https://w3id.org/um/ken4256/nutriscore/c
6685,http://idea.rpi.edu/heals/kb/usda#21105,"FAST FOODS,FISH SNDWCH,W/TARTAR SAU",4,c,https://w3id.org/um/ken4256/nutriscore/c
6686,http://idea.rpi.edu/heals/kb/usda#21106,"FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS",4,c,https://w3id.org/um/ken4256/nutriscore/c
6687,http://idea.rpi.edu/heals/kb/usda#21107,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; PLN",5,c,https://w3id.org/um/ken4256/nutriscore/c
6688,http://idea.rpi.edu/heals/kb/usda#21108,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT",6,c,https://w3id.org/um/ken4256/nutriscore/c
6689,http://idea.rpi.edu/heals/kb/usda#21109,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT & VEG",6,c,https://w3id.org/um/ken4256/nutriscore/c
6690,http://idea.rpi.edu/heals/kb/usda#21110,"FAST FOODS,HAMBURGER; DOUBLE,REG,PATTY; PLN",7,c,https://w3id.org/um/ken4256/nutriscore/c
6691,http://idea.rpi.edu/heals/kb/usda#21111,"FAST FOODS,HAMBURGER; DOUBLE,REG PATTY; W/ CONDMNT",6,c,https://w3id.org/um/ken4256/nutriscore/c
6692,http://idea.rpi.edu/heals/kb/usda#21112,"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; PLN",7,c,https://w3id.org/um/ken4256/nutriscore/c
6693,http://idea.rpi.edu/heals/kb/usda#21113,"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",5,c,https://w3id.org/um/ken4256/nutriscore/c
6694,http://idea.rpi.edu/heals/kb/usda#21114,"FAST FOODS,HAMBURGER; DOUBLE,LRG PATTY; W/ CONDMNT & VEG",4,c,https://w3id.org/um/ken4256/nutriscore/c
6695,http://idea.rpi.edu/heals/kb/usda#21115,"FAST FOODS,HAMBURGER,LRG,TRIPLE PATTY,W/CONDMNT",7,c,https://w3id.org/um/ken4256/nutriscore/c
6696,http://idea.rpi.edu/heals/kb/usda#21116,"FAST FOODS,HAM&CHS SNDWCH",7,c,https://w3id.org/um/ken4256/nutriscore/c
6697,http://idea.rpi.edu/heals/kb/usda#21117,"FAST FOODS,HAM,EGG,&CHS SNDWCH",10,c,https://w3id.org/um/ken4256/nutriscore/c
6698,http://idea.rpi.edu/heals/kb/usda#21118,"FAST FOODS,HOTDOG,PLAIN",10,c,https://w3id.org/um/ken4256/nutriscore/c
6699,http://idea.rpi.edu/heals/kb/usda#21119,"FAST FOODS,HOTDOG,W/CHILI",6,c,https://w3id.org/um/ken4256/nutriscore/c
6700,http://idea.rpi.edu/heals/kb/usda#21120,"FAST FOODS,HOTDOG,W/CORN FLR COATING (CORNDOG)",6,c,https://w3id.org/um/ken4256/nutriscore/c
6701,http://idea.rpi.edu/heals/kb/usda#21124,"FAST FOODS,SUBMARINE SNDWCH,COLD CUT BRD W/ LETTUCE & TOMATO",5,c,https://w3id.org/um/ken4256/nutriscore/c
6702,http://idea.rpi.edu/heals/kb/usda#21125,"FAST FOODS,SUBMARINE SNDWCH,RST BF BREAD W/ LETTUCE & TOMATO",-1,a,https://w3id.org/um/ken4256/nutriscore/a
6703,http://idea.rpi.edu/heals/kb/usda#21126,"FAST FOODS,SUBMARINE SNDWCH,TUNA BREAD W/ LETTUCE & TOMATO",2,b,https://w3id.org/um/ken4256/nutriscore/b
6704,http://idea.rpi.edu/heals/kb/usda#21127,"FAST FOODS, COLESLAW",5,c,https://w3id.org/um/ken4256/nutriscore/c
6705,http://idea.rpi.edu/heals/kb/usda#21128,"FAST FOODS,CORN ON THE COB W/BUTTER",1,b,https://w3id.org/um/ken4256/nutriscore/b
6706,http://idea.rpi.edu/heals/kb/usda#21129,"FAST FOODS,HUSH PUPPIES",8,c,https://w3id.org/um/ken4256/nutriscore/c
6707,http://idea.rpi.edu/heals/kb/usda#21130,"FAST FOODS,ONION RINGS,BREADED&FRIED",14,d,https://w3id.org/um/ken4256/nutriscore/d
6708,http://idea.rpi.edu/heals/kb/usda#21131,"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU",3,c,https://w3id.org/um/ken4256/nutriscore/c
6709,http://idea.rpi.edu/heals/kb/usda#21132,"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BACON",5,c,https://w3id.org/um/ken4256/nutriscore/c
6710,http://idea.rpi.edu/heals/kb/usda#21133,"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BROCCOLI",2,b,https://w3id.org/um/ken4256/nutriscore/b
6711,http://idea.rpi.edu/heals/kb/usda#21134,"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&CHILI",2,b,https://w3id.org/um/ken4256/nutriscore/b
6712,http://idea.rpi.edu/heals/kb/usda#21135,"FAST FOODS,POTATO,BKD&TOPPED W/SOUR CRM&CHIVES",3,c,https://w3id.org/um/ken4256/nutriscore/c
6713,http://idea.rpi.edu/heals/kb/usda#21138,"FST FOODS, POTATO, FRNCH FRIED IN VEG OIL",1,b,https://w3id.org/um/ken4256/nutriscore/b
6714,http://idea.rpi.edu/heals/kb/usda#21139,"FAST FOODS,POTATO,MASHED",2,b,https://w3id.org/um/ken4256/nutriscore/b
6715,http://idea.rpi.edu/heals/kb/usda#21140,"SIDE DISHES,POTATO SALAD",5,c,https://w3id.org/um/ken4256/nutriscore/c
6716,http://idea.rpi.edu/heals/kb/usda#21141,"BURGER KING,VANILLA SHAKE",9,c,https://w3id.org/um/ken4256/nutriscore/c
6717,http://idea.rpi.edu/heals/kb/usda#21142,"FAST FD,BISCUIT",18,d,https://w3id.org/um/ken4256/nutriscore/d
6718,http://idea.rpi.edu/heals/kb/usda#21143,"CHICK-FIL-A,CHICK-N-STRIPS",5,c,https://w3id.org/um/ken4256/nutriscore/c
6719,http://idea.rpi.edu/heals/kb/usda#21144,"CHICK-FIL-A,HASH BROWNS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6720,http://idea.rpi.edu/heals/kb/usda#21145,"SLP,BIG DADDY'S LS 16"" 51% WHL GRN RLLD EDGE CHS PIZZA- FRZ",5,c,https://w3id.org/um/ken4256/nutriscore/c
6721,http://idea.rpi.edu/heals/kb/usda#21146,"SLP,BIG DADDY'S LS 16"" 51% WHL GRN RLLD TRKY PEPP PZZA- FRZ",1,b,https://w3id.org/um/ken4256/nutriscore/b
6722,http://idea.rpi.edu/heals/kb/usda#21147,"SLP,TONY'S SMARTPIZZA WHL GRAIN 4X6 CHS PIZZA 50/50 CHS- FRZ",0,b,https://w3id.org/um/ken4256/nutriscore/b
6723,http://idea.rpi.edu/heals/kb/usda#21148,"SLP,TONY'S SMARTPIZZA WHL GRN 4X6 PEPP PZZ 50/50 CHEESE- FRZ",1,b,https://w3id.org/um/ken4256/nutriscore/b
6724,http://idea.rpi.edu/heals/kb/usda#21149,"SCHOOL LUNCH PIZZA,TONY'S BRKFST PIZZA SAUSAGE- FRZ",5,c,https://w3id.org/um/ken4256/nutriscore/c
6725,http://idea.rpi.edu/heals/kb/usda#21202,"FAST FOODS,HAMBURGER,LRG,SINGLE PATTY,W/CONDMNT",5,c,https://w3id.org/um/ken4256/nutriscore/c
6726,http://idea.rpi.edu/heals/kb/usda#21210,"SUBWAY,RST BF SUB ON WHITE BREAD,W/ LETTUCE & TOMATO",-1,a,https://w3id.org/um/ken4256/nutriscore/a
6727,http://idea.rpi.edu/heals/kb/usda#21213,"SUBWAY,COLD CUT SUB ON WHITE BREAD,W/ LETTUCE & TOMATO",5,c,https://w3id.org/um/ken4256/nutriscore/c
6728,http://idea.rpi.edu/heals/kb/usda#21214,"SUBWAY,TUNA SUB ON WHITE BREAD,W/ LETTUCE & TOMATO",2,b,https://w3id.org/um/ken4256/nutriscore/b
6729,http://idea.rpi.edu/heals/kb/usda#21224,"PIZZA,CHS TOPPING,REG CRUST,FRZ,CKD",4,c,https://w3id.org/um/ken4256/nutriscore/c
6730,http://idea.rpi.edu/heals/kb/usda#21225,"PIZZA,CHS TOPPING,RISING CRUST,FRZ,CKD",6,c,https://w3id.org/um/ken4256/nutriscore/c
6731,http://idea.rpi.edu/heals/kb/usda#21226,"PIZZA,MEAT & VEG TOPPING,REG CRUST,FRZ,CKD",8,c,https://w3id.org/um/ken4256/nutriscore/c
6732,http://idea.rpi.edu/heals/kb/usda#21227,"PIZZA,MEAT & VEG TOPPING,RISING CRUST,FRZ,CKD",8,c,https://w3id.org/um/ken4256/nutriscore/c
6733,http://idea.rpi.edu/heals/kb/usda#21228,"MCDONALD'S,HAMBURGER",6,c,https://w3id.org/um/ken4256/nutriscore/c
6734,http://idea.rpi.edu/heals/kb/usda#21229,"FAST FOODS,CHICK,BREADED & FRIED,BNLESS PIECES,PLN",7,c,https://w3id.org/um/ken4256/nutriscore/c
6735,http://idea.rpi.edu/heals/kb/usda#21230,"FAST FOODS,CRISPY CHICK FILET SNDWCH,W/ LETTUCE & MAYO",5,c,https://w3id.org/um/ken4256/nutriscore/c
6736,http://idea.rpi.edu/heals/kb/usda#21232,"MCDONALD'S, FLT-O-FSH",3,c,https://w3id.org/um/ken4256/nutriscore/c
6737,http://idea.rpi.edu/heals/kb/usda#21233,"MCDONALD'S, CHEESEBURGER",8,c,https://w3id.org/um/ken4256/nutriscore/c
6738,http://idea.rpi.edu/heals/kb/usda#21234,"MCDONALD'S,QUARTER POUNDER",6,c,https://w3id.org/um/ken4256/nutriscore/c
6739,http://idea.rpi.edu/heals/kb/usda#21235,"MCDONALD'S,QUARTER POUNDER W/ CHS",9,c,https://w3id.org/um/ken4256/nutriscore/c
6740,http://idea.rpi.edu/heals/kb/usda#21237,"MCDONALD'S,BIG MAC",5,c,https://w3id.org/um/ken4256/nutriscore/c
6741,http://idea.rpi.edu/heals/kb/usda#21238,"MCDONALD'S,FRENCH FR",2,b,https://w3id.org/um/ken4256/nutriscore/b
6742,http://idea.rpi.edu/heals/kb/usda#21239,"WENDY'S,CLASSIC SINGLE HAMBURGER,NO CHS",3,c,https://w3id.org/um/ken4256/nutriscore/c
6743,http://idea.rpi.edu/heals/kb/usda#21240,"WENDY'S,CLASSIC SINGLE HAMBURGER,W/ CHS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6744,http://idea.rpi.edu/heals/kb/usda#21241,"WENDY'S,JR. HAMBURGER,WO/ CHS",5,c,https://w3id.org/um/ken4256/nutriscore/c
6745,http://idea.rpi.edu/heals/kb/usda#21242,"WENDY'S,JR. HAMBURGER,W/ CHS",9,c,https://w3id.org/um/ken4256/nutriscore/c
6746,http://idea.rpi.edu/heals/kb/usda#21243,"WENDY'S,CLASSIC DOUBLE,W/ CHS",6,c,https://w3id.org/um/ken4256/nutriscore/c
6747,http://idea.rpi.edu/heals/kb/usda#21244,"WENDY'S,HOMESTYLE CHICK FILLET SNDWCH",1,b,https://w3id.org/um/ken4256/nutriscore/b
6748,http://idea.rpi.edu/heals/kb/usda#21245,"WENDY'S,ULTIMATE CHICK GRILL SNDWCH",1,b,https://w3id.org/um/ken4256/nutriscore/b
6749,http://idea.rpi.edu/heals/kb/usda#21246,"WENDY'S,CHICK NUGGETS",10,c,https://w3id.org/um/ken4256/nutriscore/c
6750,http://idea.rpi.edu/heals/kb/usda#21247,"WENDY'S,FRENCH FR",1,b,https://w3id.org/um/ken4256/nutriscore/b
6751,http://idea.rpi.edu/heals/kb/usda#21248,"WENDY'S,FROSTY DAIRY DSSRT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
6752,http://idea.rpi.edu/heals/kb/usda#21249,"BURGER KING,FRENCH FR",3,c,https://w3id.org/um/ken4256/nutriscore/c
6753,http://idea.rpi.edu/heals/kb/usda#21250,"BURGER KING,HAMBURGER",5,c,https://w3id.org/um/ken4256/nutriscore/c
6754,http://idea.rpi.edu/heals/kb/usda#21251,"BURGER KING, CHSBRGR",8,c,https://w3id.org/um/ken4256/nutriscore/c
6755,http://idea.rpi.edu/heals/kb/usda#21252,"BURGER KING,WHOPPER,NO CHS",3,c,https://w3id.org/um/ken4256/nutriscore/c
6756,http://idea.rpi.edu/heals/kb/usda#21253,"BURGER KING,WHOPPER,W/ CHS",7,c,https://w3id.org/um/ken4256/nutriscore/c
6757,http://idea.rpi.edu/heals/kb/usda#21254,"BURGER KING,DOUBLE WHOPPER,NO CHS",5,c,https://w3id.org/um/ken4256/nutriscore/c
6758,http://idea.rpi.edu/heals/kb/usda#21255,"BURGER KING,DOUBLE WHOPPER,W/ CHS",7,c,https://w3id.org/um/ken4256/nutriscore/c
6759,http://idea.rpi.edu/heals/kb/usda#21256,"BURGER KING,CHICK STRIPS",8,c,https://w3id.org/um/ken4256/nutriscore/c
6760,http://idea.rpi.edu/heals/kb/usda#21258,"BURGER KING,PREMIUM FISH SNDWCH",5,c,https://w3id.org/um/ken4256/nutriscore/c
6761,http://idea.rpi.edu/heals/kb/usda#21259,"BURGER KING,ORIGINAL CHICK SNDWCH",5,c,https://w3id.org/um/ken4256/nutriscore/c
6762,http://idea.rpi.edu/heals/kb/usda#21260,"TACO BELL,ORIGINAL TACO W/ BF,CHS & LETTUCE",1,b,https://w3id.org/um/ken4256/nutriscore/b
6763,http://idea.rpi.edu/heals/kb/usda#21261,"TACO BELL,SOFT TACO W/ BF,CHS & LETTUCE",4,c,https://w3id.org/um/ken4256/nutriscore/c
6764,http://idea.rpi.edu/heals/kb/usda#21262,"TACO BELL,SOFT TACO W/ CHICK,CHS & LETTUCE",4,c,https://w3id.org/um/ken4256/nutriscore/c
6765,http://idea.rpi.edu/heals/kb/usda#21263,"TACO BELL,SOFT TACO W/ STEAK",5,c,https://w3id.org/um/ken4256/nutriscore/c
6766,http://idea.rpi.edu/heals/kb/usda#21264,"TACO BELL,BEAN BURRITO",2,b,https://w3id.org/um/ken4256/nutriscore/b
